Trial (NCT),Condition,Arm,Interventions,OS median,OS 95% CI low,OS 95% CI high,OS N,PFS median,PFS 95% CI low,PFS 95% CI high,PFS N,ORR %,CT.gov last updated,Trial start date,Trial completion date
NCT02867592,"Adrenal Cortical Carcinoma; Alveolar Soft Part Sarcoma; Central Nervous System Neoplasm; Childhood Clear Cell Sarcoma of Soft Tissue; Clear Cell Sarcoma of Soft Tissue; Ewing Sarcoma; Hepatoblastoma; Hepatocellular Carcinoma; Osteosarcoma; Recurrent Adrenal Cortical Carcinoma; Recurrent Alveolar Soft Part Sarcoma; Recurrent Clear Cell Sarcoma of Soft Tissue; Recurrent Ewing Sarcoma; Recurrent Hepatoblastoma; Recurrent Hepatocellular Carcinoma; Recurrent Kidney Wilms Tumor; Recurrent Malignant Solid Neoplasm; Recurrent Osteosarcoma; Recurrent Primary Malignant Central Nervous System Neoplasm; Recurrent Renal Cell Carcinoma; Recurrent Rhabdomyosarcoma; Recurrent Soft Tissue Sarcoma; Recurrent Thyroid Gland Medullary Carcinoma; Refractory Adrenal Cortical Carcinoma; Refractory Alveolar Soft Part Sarcoma; Refractory Clear Cell Sarcoma of Soft Tissue; Refractory Ewing Sarcoma; Refractory Hepatoblastoma; Refractory Hepatocellular Carcinoma; Refractory Malignant Solid Neoplasm; Refractory Osteosarcoma; Refractory Primary Central Nervous System Neoplasm; Refractory Primary Malignant Central Nervous System Neoplasm; Refractory Renal Cell Carcinoma; Refractory Rhabdomyosarcoma; Refractory Soft Tissue Sarcoma; Refractory Thyroid Gland Medullary Carcinoma; Refractory Wilms Tumor; Renal Cell Carcinoma; Rhabdomyosarcoma; Soft Tissue Sarcoma; Solid Neoplasm; Thyroid Gland Medullary Carcinoma; Wilms Tumor; Adrenocortical Carcinoma; Sarcoma, Alveolar Soft Part; Central Nervous System Neoplasms; Sarcoma, Clear Cell; Sarcoma, Ewing; Hepatoblastoma; Carcinoma, Hepatocellular; Osteosarcoma; Wilms Tumor; Carcinoma, Renal Cell; Rhabdomyosarcoma; Sarcoma; Carcinoma, Medullary",Wilms Tumor,"Cabozantinib, Cabozantinib S-malate, Pharmacological Study",42.74,15.9,67.5,13.0,,,,,0.0,2026-03-25,2017-05-18,2026-06-27
NCT02112656,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Carcinoma; Neoplasms, Glandular and Epithelial; Neoplasms by Histologic Type; Neoplasms; Adenocarcinoma; Liver Neoplasms; Digestive System Neoplasms; Neoplasms by Site; Digestive System Diseases; Liver Diseases",Dummy Infusion,"ThermoDox, Dummy infusion",,47.93,,277.0,16.78,12.86,21.32,277.0,,2024-08-20,2014-06,2020-04-27
NCT02112656,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Carcinoma; Neoplasms, Glandular and Epithelial; Neoplasms by Histologic Type; Neoplasms; Adenocarcinoma; Liver Neoplasms; Digestive System Neoplasms; Neoplasms by Site; Digestive System Diseases; Liver Diseases",ThermoDox 50 mg/m2,"ThermoDox, Dummy infusion",58.06,45.53,,277.0,19.31,15.72,25.2,277.0,,2024-08-20,2014-06,2020-04-27
NCT02670122,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Adverse Events,DEB-TACE,,,,,,,,,,2021-03-30,2015-03,2018-11-30
NCT02216773,Liver Resection; Cancer; Neoplasms,Portal Vein Embolization (PVE),"Radiofrequency assisted liver partition with portal vein ligation (RALPP), Portal vein embolization (PVE)",,,,,,,,,,2019-11-07,2015-07,2018-04
NCT02216773,Liver Resection; Cancer; Neoplasms,Radiofrequency Assisted Liver Partition and Ligation (RALPPS),"Radiofrequency assisted liver partition with portal vein ligation (RALPP), Portal vein embolization (PVE)",,,,,,,,,,2019-11-07,2015-07,2018-04
NCT00427973,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Singe Arm Open Label Study With AZD2171 at 30 mg Daily,"cediranib maleate, laboratory biomarker analysis, computed tomography, dynamic contrast-enhanced magnetic resonance imaging, pharmacological study",11.7,7.5,13.6,17.0,77.0,60.0,99.0,17.0,,2016-10-31,2009-05,2012-03
NCT02254681,Intrahepatic Cholangiocarcinoma; Cholangiocarcinoma,Treatment,"Gemcitabine, Cisplatin, low dose radiotherapy",,,,,,,,,,2018-10-03,2014-09,2016-09
NCT00410956,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",UNRESECTABLE PRIMARY HEPATIC MALIGNANCY,"bevacizumab, dexamethasone, floxuridine, protein expression analysis, flow cytometry, immunoenzyme technique, immunohistochemistry staining method, immunologic technique, laboratory biomarker analysis, dynamic contrast-enhanced magnetic resonance imaging",31.1,14.0,33.59,22.0,,,,,,2024-12-10,2007-05-09,2024-05-07
NCT00576199,Liver Cancer; Liver Neoplasms,Bevacizumab 5 mg/kg,"Bevacizumab, Transarterial chemoembolisation (TACE)",19.9,10.3,27.6,30.0,11.6,6.3,15.7,30.0,86.7,2014-08-29,2008-02,2011-05
NCT00759109,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Arm A - PegIntron,"Peginterferon alfa-2b, Observation (no treatment)",,,,,,,,,,2017-04-07,2002-03,2009-11
NCT00759109,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Arm B - Control,"Peginterferon alfa-2b, Observation (no treatment)",,,,,,,,,,2017-04-07,2002-03,2009-11
NCT02658019,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Pembrolizumab in Advanced HCC,Pembrolizumab,11.0,7.0,19.0,28.0,4.5,2.0,7.0,28.0,32.0,2020-11-12,2016-05-06,2019-12-17
NCT01581307,Liver Cancer; Pancreatic Cancer; Liver Neoplasms; Pancreatic Neoplasms,2nd Line Chemotherapy With Radiotherapy,"FOLFOX7 (Folinic acid, 5-Fluorouracil, and Oxaliplatin), TheraSpheres",14.09,1.379,27.79,8.0,,,,,0.0,2017-03-03,2012-04,2016-03
NCT01551212,Liver Transplantation,Everolimus/Tacrolimus,"Everolimus, Tacrolimus, Corticosteroids",,,,,,,,,,2019-05-10,2012-05-24,2017-08-08
NCT01551212,Liver Transplantation,Tacrolimus,"Everolimus, Tacrolimus, Corticosteroids",,,,,,,,,,2019-05-10,2012-05-24,2017-08-08
NCT02837029,"Stage IIIA Hepatocellular Carcinoma; Stage IIIB Hepatocellular Carcinoma; Stage IIIC Hepatocellular Carcinoma; Stage IVA Hepatocellular Carcinoma; Stage IVB Hepatocellular Carcinoma; Carcinoma, Hepatocellular","Phase I, Nivolumab Dose Lvl 1 (80mg IV Every 2 Weeks)","Laboratory Biomarker Analysis, Nivolumab, Yttrium Y 90 Glass Microspheres",14.65,8.77,14.65,5.0,,,,,,2022-01-25,2016-07,2020-11-01
NCT02837029,"Stage IIIA Hepatocellular Carcinoma; Stage IIIB Hepatocellular Carcinoma; Stage IIIC Hepatocellular Carcinoma; Stage IVA Hepatocellular Carcinoma; Stage IVB Hepatocellular Carcinoma; Carcinoma, Hepatocellular","Phase I, Nivolumab Dose Lvl 2 (240mg IV Every 2 Weeks)","Laboratory Biomarker Analysis, Nivolumab, Yttrium Y 90 Glass Microspheres",4.5,2.3,9.36,5.0,,,,,,2022-01-25,2016-07,2020-11-01
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Placebo,"Sorafenib (Nexavar, BAY43-9006), Placebo",241.0,206.0,276.0,303.0,,,,,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Placebo Arm Double-Blind Phase (Interim Data Only),"Sorafenib (Nexavar, BAY43-9006), Placebo",,,,,,,,,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms","Placebo Arm, Complete Double-Blind Phase","Sorafenib (Nexavar, BAY43-9006), Placebo",,,,,,,,,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Sorafenib (Nexavar) Arm Complete (Incl. Open Label Phase),"Sorafenib (Nexavar, BAY43-9006), Placebo",,,,,,,,,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Sorafenib (Nexavar) Arm Double-Blind Phase (Interim Data Only),"Sorafenib (Nexavar, BAY43-9006), Placebo",,,,,,,,,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms","Sorafenib (Nexavar, BAY43-9006)","Sorafenib (Nexavar, BAY43-9006), Placebo",324.0,286.0,405.0,299.0,,,,,,2014-10-31,2005-03,2008-11
NCT00105443,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Subjects Switching From Placebo to Sorafenib (Open Label Only),"Sorafenib (Nexavar, BAY43-9006), Placebo",,,,,,,,,,2014-10-31,2005-03,2008-11
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 150mg Monotherapy,"PF-06952229, Enzalutamide",,,,,,,,,0.0,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 20mg Monotherapy,"PF-06952229, Enzalutamide",,,,,,,,,0.0,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 250mg Monotherapy,"PF-06952229, Enzalutamide",,,,,,,,,0.0,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 375mg Monotherapy,"PF-06952229, Enzalutamide",,,,,,,,,7.1,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 40mg Monotherapy,"PF-06952229, Enzalutamide",,,,,,,,,0.0,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 500mg Monotherapy,"PF-06952229, Enzalutamide",,,,,,,,,0.0,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1A: PF-06952229 80mg Monotherapy,"PF-06952229, Enzalutamide",,,,,,,,,0.0,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1B: PF-06952229 250mg + Enzalutamide,"PF-06952229, Enzalutamide",,,,,,,,,0.0,2024-06-26,2018-10-04,2022-03-30
NCT03685591,"Breast Neoplasms; Prostate Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Breast Neoplasms; Prostatic Neoplasms; Neoplasms, Squamous Cell; Melanoma; Mesothelioma; Pancreatic Neoplasms; Colorectal Neoplasms; Carcinoma, Renal Cell; Liver Neoplasms; Camurati-Engelmann Syndrome; Neoplasm Metastasis; Adenocarcinoma",Part 1B: PF-06952229 375mg + Enzalutamide,"PF-06952229, Enzalutamide",,,,,,,,,0.0,2024-06-26,2018-10-04,2022-03-30
NCT04083378,Malignant Liver Neoplasm,Control,"Ablation Therapy, Image-Guided Therapy, Quality-of-Life Assessment, Questionnaire Administration",83.6,70.1,99.7,26.0,41.4,25.4,67.3,26.0,,2026-03-23,2020-01-10,2026-10-31
NCT04083378,Malignant Liver Neoplasm,Experimental,"Ablation Therapy, Image-Guided Therapy, Quality-of-Life Assessment, Questionnaire Administration",73.9,64.2,85.0,74.0,34.5,24.8,47.8,74.0,,2026-03-23,2020-01-10,2026-10-31
NCT01438476,Liver Cancer; Pancreatic Cancer; Liver Neoplasms; Pancreatic Neoplasms; Agnosia,IV-PCA (Intravenous Patient-controlled Analgesia),"Intravenous Patient-Controlled Analgesia (IVPCA), Thoracic Epidural Analgesia (TEA), Questionnaires, Pain Assessment",,,,,,,,,,2020-02-12,2012-01-26,2017-10-18
NCT01438476,Liver Cancer; Pancreatic Cancer; Liver Neoplasms; Pancreatic Neoplasms; Agnosia,TEA (Thoracic Epidural Analgesia),"Intravenous Patient-Controlled Analgesia (IVPCA), Thoracic Epidural Analgesia (TEA), Questionnaires, Pain Assessment",,,,,,,,,,2020-02-12,2012-01-26,2017-10-18
NCT01743469,"Advanced or Metastatic Hepatocellular Cancer; Advanced or Metastatic Ovarian Cancer; Metastatic Renal Cell Cancer; Advanced or Metastatic Gastric Carcinoma; Liver Neoplasms; Ovarian Neoplasms; Carcinoma, Renal Cell; Stomach Neoplasms; Neoplasm Metastasis",Gastric Carcinoma Cohort,"Tasquinimod, Tasquinimod, Tasquinimod, Tasquinimod",21.57,13.86,33.29,21.0,,,,,0.0,2019-01-08,2012-12,2016-04
NCT01743469,"Advanced or Metastatic Hepatocellular Cancer; Advanced or Metastatic Ovarian Cancer; Metastatic Renal Cell Cancer; Advanced or Metastatic Gastric Carcinoma; Liver Neoplasms; Ovarian Neoplasms; Carcinoma, Renal Cell; Stomach Neoplasms; Neoplasm Metastasis",Hepatocellular Carcinoma Cohort,"Tasquinimod, Tasquinimod, Tasquinimod, Tasquinimod",29.29,25.0,38.71,53.0,,,,,1.9,2019-01-08,2012-12,2016-04
NCT01743469,"Advanced or Metastatic Hepatocellular Cancer; Advanced or Metastatic Ovarian Cancer; Metastatic Renal Cell Cancer; Advanced or Metastatic Gastric Carcinoma; Liver Neoplasms; Ovarian Neoplasms; Carcinoma, Renal Cell; Stomach Neoplasms; Neoplasm Metastasis",Ovarian Carcinoma Cohort,"Tasquinimod, Tasquinimod, Tasquinimod, Tasquinimod",,30.71,,55.0,,,,,1.8,2019-01-08,2012-12,2016-04
NCT01743469,"Advanced or Metastatic Hepatocellular Cancer; Advanced or Metastatic Ovarian Cancer; Metastatic Renal Cell Cancer; Advanced or Metastatic Gastric Carcinoma; Liver Neoplasms; Ovarian Neoplasms; Carcinoma, Renal Cell; Stomach Neoplasms; Neoplasm Metastasis",Renal Cell Carcinoma Cohort,"Tasquinimod, Tasquinimod, Tasquinimod, Tasquinimod",32.71,26.43,40.86,38.0,,,,,0.0,2019-01-08,2012-12,2016-04
NCT00717756,Liver Cancer; Liver Neoplasms,Lenalidomide,lenalidomide,,,,,,,,,,2020-02-17,2009-01,2014-01
NCT00708877,Cancer; Cholangiocarcinoma; Liver; Neoplasms; Cholangiocarcinoma,Transplant,Liver Transplantation,,,,,,,,,,2013-07-30,2007-03,2011-07
NCT01559844,"Hepatitis C; Hepatocellular Carcinoma; Hepatitis C; Carcinoma, Hepatocellular; Hepatitis; Bronchiolitis Obliterans Syndrome",SOF+RBV,"Sofosbuvir, Ribavirin",,,,,,,,,,2016-07-27,2012-03,2014-10
NCT04442581,Advanced Hepatocellular Carcinoma; BCLC Stage B Hepatocellular Carcinoma; BCLC Stage C Hepatocellular Carcinoma,"Treatment (Cabozantinib S-malate, Pembrolizumab)","Cabozantinib S-malate, Pembrolizumab",9.26,8.0,10.52,2.0,7.26,4.0,10.52,2.0,0.0,2023-04-05,2021-04-20,2022-03-08
NCT01967823,"Melanoma; Meningioma; Breast Cancer; Non-Small Cell Lung Cancer; Hepatocellular Cancer; Melanoma; Meningioma; Breast Neoplasms; Carcinoma, Non-Small-Cell Lung; Liver Neoplasms; Neoplasm Metastasis",Lymphodepleting Conditioning Foll/by Infusion of Anti-NY ESO1 Murine TCR-Gene Engineered Lymphocytes,"Anti-NY ESO-1 mTCR PBL, Cyclophosphamide, Fludarabine, Aldesleukin",,,,,,,,,,2021-03-24,2013-10-24,2020-04-06
NCT01465464,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Orantinib,"Orantinib (TSU-68), Placebo",946.0,807.0,1050.0,168.0,,,,,,2019-08-07,2010-12,2014-11
NCT01465464,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Placebo,"Orantinib (TSU-68), Placebo",984.0,864.0,,163.0,,,,,,2019-08-07,2010-12,2014-11
NCT03801915,Colon Cancer; Pancreatic Cancer; Cholangiocarcinoma; Metastatic Colon Carcinoma; Liver Metastasis; Colonic Neoplasms; Pancreatic Neoplasms; Cholangiocarcinoma,Cohort 1 - Pre-operative Escalation Doses of MVT-5873 (HuMab-5B1),"MVT-5873, pancreatectomy or hepatectomy",,,,,,,,,,2023-03-21,2019-11-13,2022-05-27
NCT03801915,Colon Cancer; Pancreatic Cancer; Cholangiocarcinoma; Metastatic Colon Carcinoma; Liver Metastasis; Colonic Neoplasms; Pancreatic Neoplasms; Cholangiocarcinoma,Cohort 2 - Pre-operative Recommended Dose (RD) of MVT-5873 (HuMab-5B1),"MVT-5873, pancreatectomy or hepatectomy",,,,,,,,,,2023-03-21,2019-11-13,2022-05-27
NCT01678664,Neuroendocrine Tumors; Hepatic Metastases; Metastases; Neuroendocrine Tumors; Neoplasm Metastasis; Neoplasms,Embolization or Chemoembolization Plus Everolimus,"Everolimus, embolization, Doxorubicin",51.0,33.0,60.3,74.0,16.9,12.6,22.4,74.0,,2024-09-25,2012-12,2019-04
NCT01775501,Hepatocellular Cancer; Liver Neoplasms,FOLFOX + Sorafenib,"Leucovorin, Fluorouracil, Oxaliplatin, Sorafenib",15.1,7.9,16.9,40.0,,,,,7.0,2020-04-22,2013-01,2019-12
NCT00582400,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Arsenic Trioxide (Trisenox),arsenic trioxide,,,,,,,,,,2016-02-19,2004-09,2010-04
NCT02695628,"Adult Liver Carcinoma; Liver Cirrhosis; Carcinoma, Hepatocellular; Liver Cirrhosis","Diagnostic (18F-fluoromisonidazole, PET/CT, Embolization)","18F-Fluoromisonidazole, Arterial Embolization, Computed Tomography, Positron Emission Tomography",,,,,,,,,,2024-01-31,2016-09-13,2018-10-31
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part A Cohort 1 - 160 mg LY2157299,"LY2157299, Sorafenib, Ramucirumab",19.0,1.5,25.1,8.0,,,,,0.0,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part A Cohort 2 - 300 mg LY2157299,"LY2157299, Sorafenib, Ramucirumab",21.5,2.9,34.2,14.0,,,,,0.0,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part B - 300 mg LY2157299,"LY2157299, Sorafenib, Ramucirumab",,,,,,,,,0.0,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part B LY2157299,"LY2157299, Sorafenib, Ramucirumab",24.2,3.0,,10.0,,,,,,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part C Cohort 1 - 160 mg LY2157299 + Sorafenib,"LY2157299, Sorafenib, Ramucirumab",,,,,,,,,0.0,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part C Cohort 2 - 300 mg LY2157299 + Sorafenib,"LY2157299, Sorafenib, Ramucirumab",,,,,,,,,0.0,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part C LY2157299,"LY2157299, Sorafenib, Ramucirumab",17.9,12.6,32.8,27.0,,,,,,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part D Cohort 1 - 160 mg LY2157299 + Ramucirumab,"LY2157299, Sorafenib, Ramucirumab",,,,,,,,,,2021-01-12,2011-03-30,2019-12-24
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part D Cohort 2 - 300 mg LY2157299 + Ramucirumab,"LY2157299, Sorafenib, Ramucirumab",,,,,,,,,,2021-01-12,2011-03-30,2019-12-24
NCT02489422,Depression; Fatigue; Stage IIA Colorectal Cancer; Stage IIB Colorectal Cancer; Stage IIC Colorectal Cancer; Stage IIIA Colorectal Cancer; Stage IIIB Colorectal Cancer; Stage IIIC Colorectal Cancer; Stage IVA Colorectal Cancer; Stage IVB Colorectal Cancer; Pancreatic Cancer; Esophageal Cancer; Appendix Cancer; Stomach Cancer; Gallbladder Cancer; Liver Cancer; Small Intestine Cancer; Large Intestine Cancer; Anal Cancer; Biliary Tract Cancer; Gastrointestinal Stromal Cancer; Depression; Fatigue; Colorectal Neoplasms; Pancreatic Neoplasms; Esophageal Neoplasms; Appendiceal Neoplasms; Stomach Neoplasms; Gallbladder Neoplasms; Liver Neoplasms; Colonic Neoplasms; Anus Neoplasms; Biliary Tract Neoplasms,Group I (Yoga Skills Training),"Laboratory Biomarker Analysis, Questionnaire Administration, Daily Survey Administration, Yoga Skills Training, Attention Control, Actigraphy Assessment",,,,,,,,,,2022-10-14,2016-08,2020-01
