Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part C Cohort 2 - 300 mg LY2157299 + Sorafenib,100.0,63.63636363636363,,2021-01-12
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part D Cohort 1 - 160 mg LY2157299 + Ramucirumab,100.0,33.33333333333333,,2021-01-12
NCT01246986,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Part D Cohort 2 - 300 mg LY2157299 + Ramucirumab,100.0,40.0,,2021-01-12
NCT02489422,Depression; Fatigue; Stage IIA Colorectal Cancer; Stage IIB Colorectal Cancer; Stage IIC Colorectal Cancer; Stage IIIA Colorectal Cancer; Stage IIIB Colorectal Cancer; Stage IIIC Colorectal Cancer; Stage IVA Colorectal Cancer; Stage IVB Colorectal Cancer; Pancreatic Cancer; Esophageal Cancer; Appendix Cancer; Stomach Cancer; Gallbladder Cancer; Liver Cancer; Small Intestine Cancer; Large Intestine Cancer; Anal Cancer; Biliary Tract Cancer; Gastrointestinal Stromal Cancer; Depression; Fatigue; Colorectal Neoplasms; Pancreatic Neoplasms; Esophageal Neoplasms; Appendiceal Neoplasms; Stomach Neoplasms; Gallbladder Neoplasms; Liver Neoplasms; Colonic Neoplasms; Anus Neoplasms; Biliary Tract Neoplasms,Group I (Yoga Skills Training),17.391304347826086,17.391304347826086,,2022-10-14
NCT02489422,Depression; Fatigue; Stage IIA Colorectal Cancer; Stage IIB Colorectal Cancer; Stage IIC Colorectal Cancer; Stage IIIA Colorectal Cancer; Stage IIIB Colorectal Cancer; Stage IIIC Colorectal Cancer; Stage IVA Colorectal Cancer; Stage IVB Colorectal Cancer; Pancreatic Cancer; Esophageal Cancer; Appendix Cancer; Stomach Cancer; Gallbladder Cancer; Liver Cancer; Small Intestine Cancer; Large Intestine Cancer; Anal Cancer; Biliary Tract Cancer; Gastrointestinal Stromal Cancer; Depression; Fatigue; Colorectal Neoplasms; Pancreatic Neoplasms; Esophageal Neoplasms; Appendiceal Neoplasms; Stomach Neoplasms; Gallbladder Neoplasms; Liver Neoplasms; Colonic Neoplasms; Anus Neoplasms; Biliary Tract Neoplasms,Group II (Attention Control),14.285714285714285,14.285714285714285,,2022-10-14
NCT01395030,"Adult Hepatocellular Carcinoma; Localized Resectable Adult Liver Carcinoma; Carcinoma, Hepatocellular",18F-fluoromethylcholine PET/CT,3.125,3.125,,2018-09-26
NCT01433016,"Chronic Liver Disease; Hepatocellular Carcinoma (HCC); Carcinoma, Hepatocellular",Suspected HCC,0.0,0.0,,2022-12-20
NCT02018107,"Liver Tumor; Liver Neoplasms; Carcinoma, Hepatocellular; Liver Neoplasms",N-13 Ammonia to Image Liver PET Perfusion,0.0,0.0,,2020-03-26
NCT01522937,Liver Cancer; Hepatocellular Cancer; Liver Neoplasms,Liver Cancer Patients,55.47945205479452,15.068493150684931,,2017-03-09
NCT00293397,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Drug-eluting Bead Transarterial Chemoembolziation (DEB-TACE),100.0,10.0,,2018-07-18
NCT01502410,"Childhood Hepatocellular Carcinoma; Papillary Thyroid Cancer; Previously Treated Childhood Rhabdomyosarcoma; Recurrent Childhood Liver Cancer; Recurrent Childhood Rhabdomyosarcoma; Recurrent Thyroid Cancer; Recurrent Wilms Tumor and Other Childhood Kidney Tumors; Thyroid Cancer, Papillary; Thyroid Neoplasms; Wilms Tumor",Group 1 Relapsed/Refractory Rhabdomyosarcoma,50.0,40.0,,2018-06-26
NCT01502410,"Childhood Hepatocellular Carcinoma; Papillary Thyroid Cancer; Previously Treated Childhood Rhabdomyosarcoma; Recurrent Childhood Liver Cancer; Recurrent Childhood Rhabdomyosarcoma; Recurrent Thyroid Cancer; Recurrent Wilms Tumor and Other Childhood Kidney Tumors; Thyroid Cancer, Papillary; Thyroid Neoplasms; Wilms Tumor",Group 2 Relapsed/Refractory Wilms Tumor,60.0,30.0,,2018-06-26
NCT01147380,"Liver Cirrhosis; Hepatocellular Carcinoma; Evidence of Liver Transplantation; Liver Cirrhosis; Carcinoma, Hepatocellular",Large Dose,0.0,0.0,,2016-03-10
NCT01147380,"Liver Cirrhosis; Hepatocellular Carcinoma; Evidence of Liver Transplantation; Liver Cirrhosis; Carcinoma, Hepatocellular",Small Dose,0.0,0.0,,2016-03-10
NCT03463876,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",SHR 1210+Apatinib,99.47368421052632,48.421052631578945,,2026-02-17
NCT01249092,"Primary Biliary Cirrhosis; Liver Cirrhosis, Biliary",Pentoxifylline 400 mg/d,40.0,0.0,,2013-12-09
NCT03172884,"Hepatic Insufficiency, Renal Insufficiency; Hepatic Insufficiency; Renal Insufficiency",Healthy Participants,2.0,0.0,,2021-04-28
NCT03172884,"Hepatic Insufficiency, Renal Insufficiency; Hepatic Insufficiency; Renal Insufficiency",Moderate Hepatic Impairment Group,0.0,0.0,,2021-04-28
NCT03172884,"Hepatic Insufficiency, Renal Insufficiency; Hepatic Insufficiency; Renal Insufficiency",Severe Hepatic Impairment Group,0.0,0.0,,2021-04-28
NCT03172884,"Hepatic Insufficiency, Renal Insufficiency; Hepatic Insufficiency; Renal Insufficiency",Severe Renal Impairment Group,2.0,0.0,,2021-04-28
NCT02202317,"Liver Cancer; Hepatic Tumors; Liver Neoplasms; Carcinoma, Hepatocellular",Y90 Based PET/CT Scan,0.0,0.0,,2017-12-29
NCT00716976,Brain Tumor; Central Nervous System Tumor; Childhood Germ Cell Tumor; Extragonadal Germ Cell Tumor; Liver Cancer; Neuroblastoma; Ototoxicity; Ovarian Cancer; Sarcoma; Brain Neoplasms; Central Nervous System Neoplasms; Liver Neoplasms; Neuroblastoma; Ototoxicity; Ovarian Neoplasms; Sarcoma; Testicular Neoplasms; Ovarian Germ Cell Cancer; Teratoma; Medulloblastoma; Osteosarcoma; Hepatoblastoma,Observation Arm,89.0625,,,2023-11-09
NCT00716976,Brain Tumor; Central Nervous System Tumor; Childhood Germ Cell Tumor; Extragonadal Germ Cell Tumor; Liver Cancer; Neuroblastoma; Ototoxicity; Ovarian Cancer; Sarcoma; Brain Neoplasms; Central Nervous System Neoplasms; Liver Neoplasms; Neuroblastoma; Ototoxicity; Ovarian Neoplasms; Sarcoma; Testicular Neoplasms; Ovarian Germ Cell Cancer; Teratoma; Medulloblastoma; Osteosarcoma; Hepatoblastoma,STS Arm (Sodium Thiosulfate Treatment),86.4406779661017,35.59322033898305,,2023-11-09
NCT00539643,"Hepatocellular Carcinoma; Liver Cancer; Hepatoma; Carcinoma, Hepatocellular; Liver Neoplasms",Bead + Dox Arm,94.0,94.0,,2023-08-18
NCT00539643,"Hepatocellular Carcinoma; Liver Cancer; Hepatoma; Carcinoma, Hepatocellular; Liver Neoplasms",Bead Arm,94.11764705882352,94.11764705882352,,2023-08-18
NCT00083226,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Doxorubicin+Bortezomib,92.3076923076923,71.7948717948718,,2014-10-30
NCT03403634,Metastatic Carcinoma in the Liver; Recurrent Colorectal Carcinoma; Stage IV Colorectal Cancer AJCC v7; Stage IVA Colorectal Cancer AJCC v7; Stage IVB Colorectal Cancer AJCC v7; Colorectal Neoplasms,"Treatment (Celecoxib, Interferon Alfa-2b, Rintatolimod)",93.33333333333333,20.0,,2022-03-02
NCT01239355,"Adult Hepatocellular Carcinoma; Advanced Adult Hepatocellular Carcinoma; Localized Non-Resectable Adult Liver Carcinoma; Recurrent Adult Liver Carcinoma; Carcinoma, Hepatocellular",Treatment (Akt Inhibitor MK2206),100.0,40.0,,2015-10-05
NCT00878215,Hepatocellular Cancer; Liver Neoplasms,Phase 1:Localize Anatomical Points on Liver Surface,0.0,0.0,,2018-02-13
NCT00878215,Hepatocellular Cancer; Liver Neoplasms,Phase 2: Ceramic Bead,0.0,0.0,,2018-02-13
NCT00790218,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",CF102 1mg,100.0,50.0,,2022-05-17
NCT00790218,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",CF102 25mg,100.0,42.857142857142854,,2022-05-17
NCT00790218,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",CF102 5mg,100.0,100.0,,2022-05-17
NCT02635347,"Liver Failure; Carcinoma, Hepatocellular; Liver Failure; Carcinoma, Hepatocellular",Historical Control Cohort,0.0,0.0,,2019-08-20
NCT02635347,"Liver Failure; Carcinoma, Hepatocellular; Liver Failure; Carcinoma, Hepatocellular",Remote Ischemic Conditioning (RIC) Group,19.35483870967742,3.225806451612903,,2019-08-20
NCT00666978,"Bladder Cancer; Cervical Cancer; Esophageal Cancer; Gastric Cancer; Head and Neck Cancer; Kidney Cancer; Leukemia; Liver Cancer; Lung Cancer; Pancreatic Cancer; Tobacco Use Disorder; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Leukemia; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Tobacco Use Disorder; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Hypopharyngeal Neoplasms; Laryngeal Neoplasms; Mouth Neoplasms; Nasopharyngeal Neoplasms; Oropharyngeal Neoplasms; Leukemia, Myeloid, Acute",Bupropion Arm,17.037037037037038,2.9629629629629632,,2017-11-13
NCT00666978,"Bladder Cancer; Cervical Cancer; Esophageal Cancer; Gastric Cancer; Head and Neck Cancer; Kidney Cancer; Leukemia; Liver Cancer; Lung Cancer; Pancreatic Cancer; Tobacco Use Disorder; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Head and Neck Neoplasms; Kidney Neoplasms; Leukemia; Liver Neoplasms; Lung Neoplasms; Pancreatic Neoplasms; Tobacco Use Disorder; Carcinoma, Renal Cell; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Hypopharyngeal Neoplasms; Laryngeal Neoplasms; Mouth Neoplasms; Nasopharyngeal Neoplasms; Oropharyngeal Neoplasms; Leukemia, Myeloid, Acute",Placebo Arm,10.74074074074074,4.814814814814815,,2017-11-13
NCT03291379,"Carcinoma, Hepatocellular; Metastatic Colorectal Cancer; Carcinoma, Hepatocellular; Colorectal Neoplasms",BTG-002814,100.0,50.0,,2021-07-19
NCT02549755,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Main Arm,0.0,0.0,,2017-11-22
NCT01767597,"Hepatitis B; Liver Cirrhosis; Carcinoma, Hepatocellular; Hepatitis B; Liver Cirrhosis; Carcinoma, Hepatocellular",ELISA Testing,0.0,0.0,,2016-12-13
NCT01767597,"Hepatitis B; Liver Cirrhosis; Carcinoma, Hepatocellular; Hepatitis B; Liver Cirrhosis; Carcinoma, Hepatocellular",Rapid Testing,0.0,0.0,,2016-12-13
NCT02881554,"Hepatocellular Carcinoma; Intrahepatic Cholangiocarcinoma; Stage IV Liver Cancer; Stage IVA Liver Cancer; Stage IVB Liver Cancer; Vascular Thrombosis; Carcinoma, Hepatocellular; Cholangiocarcinoma; Liver Neoplasms; Thrombosis",SC SPECT/CT: Cohort A - Radiation,0.0,0.0,,2025-10-29
NCT02881554,"Hepatocellular Carcinoma; Intrahepatic Cholangiocarcinoma; Stage IV Liver Cancer; Stage IVA Liver Cancer; Stage IVB Liver Cancer; Vascular Thrombosis; Carcinoma, Hepatocellular; Cholangiocarcinoma; Liver Neoplasms; Thrombosis",SC SPECT/CT: Cohort B - Surgery,0.0,0.0,,2025-10-29
NCT00848510,Colorectal and Ovarian Cancer Patients With Liver Metastases,Abituzumab 1000 mg,,,1.0,2015-12-14
NCT00848510,Colorectal and Ovarian Cancer Patients With Liver Metastases,Abituzumab 1500 mg,,,2.0,2015-12-14
NCT00848510,Colorectal and Ovarian Cancer Patients With Liver Metastases,Abituzumab 250 mg,,,1.0,2015-12-14
NCT00848510,Colorectal and Ovarian Cancer Patients With Liver Metastases,Abituzumab 500 mg,,,2.0,2015-12-14
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Clinician & Administrator Interviewees,0.0,0.0,,2025-02-07
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Facilitator-Based INTERVENTION: Family,0.0,0.0,,2025-02-07
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Facilitator-Based INTERVENTION: Patient,0.0,0.0,,2025-02-07
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Usual Care/CONTROL: Family,0.0,0.0,,2025-02-07
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Usual Care/CONTROL: Patient,0.0,0.0,,2025-02-07
NCT00539253,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Gadobenate Dimeglumine (Multi Hance),0.0,0.0,,2017-09-26
NCT01807156,Hepatocellular Cancer; Liver Neoplasms,Tivozanib,71.42857142857143,14.285714285714285,,2016-04-22
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase 1 Group 1, 100mg Nintedanib Bid",100.0,50.0,,2017-10-26
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 1, 150mg Nintedanib Bid",100.0,33.33333333333333,,2017-10-26
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 1, 200mg Nintedanib Bid",100.0,100.0,,2017-10-26
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 2, 100mg Nintedanib Bid",100.0,50.0,,2017-10-26
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 2, 150mg Nintedanib Bid",100.0,75.0,,2017-10-26
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 2, 200mg Nintedanib Bid",87.5,50.0,,2017-10-26
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 2, 50mg Nintedanib Bid",100.0,100.0,,2017-10-26
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase II, 200 mg Nintedanib Bid",98.38709677419355,54.83870967741935,,2017-10-26
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase II, 400 mg Sorafenib Bid",100.0,45.16129032258064,,2017-10-26
NCT02575339,"Hepatocellular Carcinoma; Liver Cancer; HCC; Carcinoma, Hepatocellular; Liver Neoplasms","Phase I, Level 1: 15 mg of MLN0128",100.0,14.285714285714285,,2022-07-26
NCT02575339,"Hepatocellular Carcinoma; Liver Cancer; HCC; Carcinoma, Hepatocellular; Liver Neoplasms","Phase I, Level 2: 20mg of MLN0128",100.0,0.0,,2022-07-26
NCT00143403,Colorectal Neoplasms; Liver Neoplasms; Colorectal Neoplasms; Liver Neoplasms,5-FU/FA,96.05263157894737,9.868421052631579,,2010-09-28
NCT00143403,Colorectal Neoplasms; Liver Neoplasms; Colorectal Neoplasms; Liver Neoplasms,Irinotecan + 5-FU/FA,97.40259740259741,20.77922077922078,,2010-09-28
NCT01043523,"Liver Neoplasms; Adenoma; Carcinoma; Liver Abscess; Liver Neoplasms; Adenoma; Carcinoma; Liver Abscess; Carcinoma, Hepatocellular","Gadoxetic Acid Disodium (Eovist, BAY86-4873)",40.38461538461539,40.38461538461539,,2016-11-28
NCT01880554,Liver Metastases From Colorectal Primary Cancer,Contrast-enhanced Intraoperative Ultrasound,20.37037037037037,20.37037037037037,,2025-09-03
NCT04258566,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Optical Plus Fusion for Liver Biopsy,14.285714285714285,14.285714285714285,,2026-02-02
NCT01164202,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Placebo,94.73684210526315,34.21052631578947,,2022-03-18
NCT01164202,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Sunitinib,69.23076923076923,35.8974358974359,,2022-03-18
NCT01596283,Liver Cancer; Liver Neoplasms,Goal Directed Fluid Therapy,100.0,66.66666666666666,,2017-10-18
NCT01596283,Liver Cancer; Liver Neoplasms,Standard Fluid Management,100.0,34.84848484848485,,2017-10-18
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 1.0 mg/kg Q2W + Nivolumab 240 mg Q2W,100.0,50.0,,2025-08-14
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 10.0 mg/kg Q2W + Nivolumab 240 mg Q2W,75.0,50.0,,2025-08-14
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 3.0 mg/kg Q2W + Nivolumab 240 mg Q2W,100.0,50.0,,2025-08-14
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 5.0 mg/kg Q2W + Nivolumab 240 mg Q2W,100.0,60.0,,2025-08-14
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell","Phase 1 Group B: INCAGN01876 1.0 mg/kg Q2W, Then Nivolumab 240 mg Q2W",100.0,40.0,,2025-08-14
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell","Phase 1 Group B: INCAGN01876 3.0 mg/kg Q2W, Then Nivolumab 240 mg Q2W",100.0,25.0,,2025-08-14
